District,City,Latitude,Longitude,Price,PriceMillionPerM2,Size,LandType,Width,Length,Legalty,Ward
783,79,10.98575,106.39937,1600000000,10.666667,150.0,1,6.86,24.0,1.0,27538
777,79,10.729421,106.61168,4800000000,68.57143,70.0,1,,,1.0,27460
783,79,10.9856,106.3992,1600000000,10.126582,158.0,1,5.0,32.0,1.0,27538
783,79,10.9856,106.3992,1750000000,10.9375,160.0,1,5.0,32.0,1.0,27538
783,79,11.0207,106.541,3150000000,12.3046875,256.0,1,9.5,26.5,1.0,27514
783,79,10.9961,106.4472,1250000000,10.593221,118.0,1,5.0,24.0,1.0,27529
783,79,11.0232,106.4396,4700000000,4.7,1000.0,1,30.0,35.0,1.0,27505
689,70,11.50543,106.886505,560000000,7.4666667,75.0,1,5.0,15.0,1.0,25213
783,79,11.0343,106.43,1950000000,15.234375,128.0,1,6.0,21.0,1.0,27526
783,79,11.0343,106.43,1850000000,11.011905,168.0,1,5.8299,30.0,1.0,27526
783,79,11.060326,106.4347,1150000000,2.1100917,545.0,1,10.8,35.0,1.0,27505
783,79,10.9961,106.4452,1100000000,11.827957,93.0,1,5.0,19.0,1.0,27529
783,79,10.983153,106.44648,1950000000,10.714286,182.0,1,5.0,37.0,1.0,27529
783,79,11.0329,106.4598,1100000000,11.578947,95.0,1,5.0,20.0,1.0,27520
783,79,11.0759,106.5154,390000000,1.3636364,286.0,4,30.0,10.0,1.0,27508
783,79,10.9807,106.5078,3200000000,17.391304,184.0,1,4.0,45.0,1.0,27535
765,79,10.8243,106.7033,8800000000,110.0,80.0,1,4.0,20.0,1.0,26905
574,56,12.243507,109.11963,1200000000,14.962612,80.1999,1,6.15,13.1599,1.0,22693
783,79,10.97065,106.48252,450000000,3.0,150.0,1,5.0,30.0,1.0,27496
786,79,10.678583,106.70637,8800000000,35.48387,248.0,1,9.3999,26.5,1.0,27652
568,56,12.2168,109.1896,6660000000,37.0,180.0,2,9.0,20.0,1.0,22378
568,56,12.235616,109.17884,4200000000,50.909092,82.5,2,5.0,,2.0,22357
731,75,10.9645,106.8442,16500000000,15.804598,1044.0,1,38.0,28.0,1.0,25996
721,74,11.1044445,106.62324,1600000000,10.666667,150.0,1,5.0,30.0,1.0,25846
722,74,11.234789,106.73526,850000000,12.142858,70.0,2,,,1.0,25885
261,27,21.158464,105.937675,2650000000,26.5,100.0,1,,,1.0,9373
508,49,15.819688,108.260666,600000000,5.2173915,115.0,1,5.0,,1.0,20599
783,79,10.9593525,106.48182,750000000,2.2522523,333.0,4,10.5,34.2999,1.0,27532
783,79,10.94713,106.50538,720000000,2.5174825,286.0,1,10.0,28.6,1.0,27556
653,66,12.466211,108.41573,1950000000,2.2807016,855.0,1,,,1.0,24466
707,72,11.377887,106.2204,420000000,2.8,150.0,1,5.0,30.0,1.0,25555
676,68,11.878889,108.34453,950000000,3.5447762,268.0,1,10.0,,1.0,24892
941,94,9.6232,105.9589,1530000000,12.75,120.0,1,5.0,24.0,1.0,31501
718,74,10.9518,106.6535,15600000000,40.0,390.0,1,15.0,26.0,1.0,25753
802,80,10.863038,106.44648,700000000,6.0869565,115.0,1,5.0,23.0,1.0,27967
926,92,9.994881,105.665924,2600000000,2.6,1000.0,1,23.0,43.0,1.0,31300
916,92,10.023509,105.742546,12500000000,36.263416,344.7,4,6.8,52.0,1.0,31150
777,79,10.747893,106.6085,8000000000,88.888885,90.0,1,4.5,20.0,1.0,27451
761,79,10.8834305,106.670395,2750000000,53.294678,51.5999,1,4.3,12.0,1.0,26764
719,74,11.32727,106.63455,780000000,9.454545,82.5,1,5.0,16.5,1.0,25822
775,79,10.7442,106.6316,16000000000,100.0,160.0,1,8.0,20.0,1.0,27364
783,79,11.024313,106.52826,575000000,4.752066,121.0,1,5.0,24.0,1.0,27514
784,79,10.879043,106.55251,10000000000,19.267822,519.0,1,17.0,30.0,1.0,27577
804,80,10.6408,106.3846,4800000000,1.6,3000.0,4,30.0,100.0,1.0,28042
492,48,16.071089,108.22144,1520000000,29.23077,52.0,1,,,1.0,20236
803,80,10.626029,106.44186,7500000000,3.75,2000.0,1,,,1.0,28027
708,72,11.279063,106.04639,1300000005,3.7142856,350.0,1,18.0,35.0,1.0,25615
491,48,16.076664,108.16895,9500000000,78.5124,121.0,1,5.0,24.0,1.0,20206
645,66,13.1843,108.2496,590000000,1.84375,320.0,1,8.0,40.0,1.0,24205
708,72,11.3196,105.9282,380000000,2.0652175,184.0,1,5.0,37.0,1.0,25606
509,49,15.818227,108.28817,290000000,2.6220639,110.5999,1,5.5,20.0,1.0,20644
705,72,11.6105,105.9863,700000000,2.0,350.0,1,10.0,35.0,1.0,25489
493,48,16.0912,108.2422,4100000000,38.317757,107.0,1,,,1.0,20269
720,74,11.354266,106.36993,530000000,2.12,250.0,4,5.0,50.0,1.0,25789
689,70,11.537515,106.90099,190000000,1.9,100.0,1,5.0,20.0,1.0,25195
17,1,21.177954,105.826035,3500000000,58.333332,60.0,1,4.0,,1.0,466
710,72,11.120918,106.32872,580000000,4.233577,137.0,1,5.0,27.0,1.0,25672
654,66,12.681107,108.178444,850000000,4.857143,175.0,1,5.0,35.0,1.0,24517
695,70,11.562154,106.95171,350000000,1.4,250.0,1,5.0,50.0,1.0,25390
802,80,10.821815,106.457085,1300000000,11.304348,115.0,1,5.0,23.0,1.0,27937
899,91,9.9981,105.0842,19999999999,61.349693,326.0,1,11.5,30.0,1.0,30745
899,91,9.9637,105.098,29000000000,27.619047,1050.0,1,30.0,35.0,1.0,30748
899,91,9.987364,105.090164,7000000000,23.333334,300.0,1,10.0,30.0,1.0,30745
695,70,11.404518,106.829636,460000000,0.46,1000.0,1,10.0,100.0,1.0,25381
663,67,12.557737,107.72809,1600000000,2.6666667,600.0,1,8.0,76.0,1.0,24670
818,82,10.50062,106.19338,2800000000,0.25454545,11000.0,4,32.0,350.0,1.0,28321
807,80,10.6334,106.7401,2280000000,22.8,100.0,2,5.0,20.0,1.0,28168
807,80,10.6333,106.74,4850000000,31.18971,155.5,2,8.0,21.0,1.0,28168
807,80,10.6341,106.7257,2650000000,29.444445,90.0,2,4.5,20.0,1.0,28168
784,79,10.871836,106.5982,1550000000,14.090909,110.0,1,5.0,22.0,1.0,27580
698,70,11.62533,107.03105,215000000,0.86,250.0,1,5.0,50.0,1.0,25261
695,70,11.457764,107.00502,279000000,0.279,1000.0,4,22.0,45.0,1.0,25375
807,80,10.6331,106.7398,7800000000,2.1666667,3600.0,4,70.0,50.0,1.0,28180
805,80,10.574834,106.47005,1450000000,5.6862745,255.0,1,,,1.0,28084
389,38,20.100647,105.30727,150000000,1.5,100.0,1,5.0,20.0,1.0,15067
785,79,10.719321,106.60016,2050000000,1.6640961,1231.9,1,23.0,58.0,1.0,27616
784,79,10.902722,106.59966,1400000000,12.068966,116.0,1,6.0,19.0,1.0,27562
710,72,11.1103,106.2819,599000000,4.1597223,144.0,1,6.0,,1.0,25669
494,48,15.99107,108.23758,7990000000,15.98,500.0,1,18.6,27.0,1.0,20287
784,79,10.869378,106.581215,2700000000,42.857143,63.0,1,,,1.0,27577
503,49,15.883712,108.347496,2800000000,15.819209,177.0,1,6.0,30.0,1.0,20413
719,74,11.246814,106.61737,1250000000,8.333333,150.0,1,5.0,30.0,1.0,25834
678,68,11.703449,108.36832,870000000,8.055555,108.0,1,5.0,22.0,1.0,24982
783,79,11.010381,106.432014,790000000,5.448276,145.0,1,5.0,29.0,1.0,27526
643,66,12.772946,108.19192,4300000000,23.243244,185.0,1,7.0,25.0,1.0,24157
494,48,16.04637,108.24607,10500000000,52.5,200.0,1,10.0,20.0,1.0,20284
683,68,11.596814,107.36714,4000000000,0.4,10000.0,3,,,1.0,25159
783,79,10.945561,106.52724,445000000,2.9666667,150.0,1,5.0,30.0,1.0,27556
762,79,10.86238,106.78635,4600000000,57.5,80.0,1,4.0,20.0,1.0,26800
764,79,10.844881,106.63925,5700000000,71.25,80.0,1,5.0,16.0,1.0,26882
919,92,9.994971,105.7762,2730000000,34.125,80.0,1,5.0,16.0,1.0,31192
5,1,21.048332,105.79557,15500000000,254.09836,61.0,1,4.4,13.8,1.0,157
725,74,10.904865,106.69996,3990000000,39.9,100.0,1,5.0,20.0,1.0,25966
777,79,10.75598,106.600204,3650000000,57.03125,64.0,1,4.0,16.0,1.0,27454
777,79,10.758,106.625,39000000000,72.49071,538.0,1,11.0,40.0,1.0,27445
490,48,16.053411,108.148796,2650000000,26.5,100.0,1,5.0,20.0,1.0,20198
918,92,10.023191,105.71916,8500000000,8.5,1000.0,1,10.0,100.0,1.0,31183
724,74,10.942212,106.75534,2586666666,36.177155,71.5,1,5.0,13.0,1.0,25945
695,70,11.570099,106.9616,190000000,0.6333333,300.0,1,5.0,60.0,1.0,25390
807,80,10.560717,106.649765,2300000000,3.7096775,620.0,1,,,1.0,28198
784,79,10.8533,106.5802,10905000000,7.9995604,1363.2,4,17.5,66.0,1.0,27589
777,79,10.755179,106.61532,22000000000,183.33333,120.0,1,5.3,20.0,1.0,27451
761,79,10.870459,106.68502,3500000000,42.682926,82.0,1,5.0,17.0,1.0,26767
784,79,10.8605,106.6018,105838000000,22.576365,4688.0,1,,,1.0,27583
807,80,10.668201,106.69686,3650000000,18.069307,202.0,1,9.0,22.5,1.0,28168
494,48,15.982394,108.24709,2450000000,27.222221,90.0,1,5.0,,1.0,20290
783,79,10.969776,106.507904,500000000,2.5,200.0,1,5.6999,35.0,1.0,27556
807,80,10.6402,106.689,1600000000,8.648648,185.0,1,6.0,35.0,1.0,28168
783,79,10.919897,106.56173,1000000000,5.9880238,167.0,2,,,1.0,27553
754,77,10.5309305,107.07957,11000000000,7.5239396,1462.0,1,12.0,117.0,1.0,26707
794,80,10.5445,106.39535,2000000000,27.777779,72.0,2,4.0,18.0,1.0,27700
803,80,10.63806,106.48808,980000000,14.0,70.0,2,5.0,14.0,1.0,27991
697,70,11.414469,106.5643,450000000,1.5,300.0,1,5.0,60.0,1.0,25444
508,49,15.819688,108.260666,1320000000,6.285714,210.0,1,14.0,,1.0,20599
737,75,11.000437,107.1071,450000,6.288429e-05,7156.0,4,,,1.0,26257
777,79,10.721719,106.61139,3900000000,67.24138,58.0,1,4.0,14.5,1.0,27460
916,92,10.000666,105.743095,6400000000,54.23729,118.0,1,6.8,17.0,1.0,31150
643,66,12.596535,107.99369,4050000000,4.5,900.0,4,,,1.0,24175
720,74,11.284539,106.391685,900000000,1.125,800.0,3,10.0,80.0,1.0,25777
719,74,11.339095,106.55751,1600000000,0.36363637,4400.0,1,,,1.0,25816
695,70,11.5481,106.9281,560000000,0.16018307,3496.0,1,63.0,51.0,1.0,25390
737,75,10.947301,106.9788,395000000,4.9375,80.0,1,,,1.0,26278
697,70,11.482726,106.61734,250000000,1.3601741,183.8,1,5.8699,31.8299,1.0,25441
678,68,11.723944,108.29114,650000000,4.710145,138.0,1,5.0,27.5,1.0,24976
783,79,10.9469,106.5053,1400000000,13.861386,101.0,1,5.0,20.0,1.0,27556
784,79,10.849219,106.59965,3250000000,36.11111,90.0,1,5.0,18.0,1.0,27592
964,96,9.1974,105.1333,1500000000,12.396694,121.0,1,5.0,24.2,1.0,32005
568,56,12.25173,109.185776,39897000000,90.00004,443.2998,1,16.7199,29.04,1.0,22351
871,87,10.763199,105.63476,5200000000,0.104,50000.0,4,79.0,650.0,1.0,30007
941,94,9.60394,105.97697,990000000,11.0,90.0,1,4.0,22.5,1.0,31516
568,56,12.216942,109.189766,6650000000,36.944443,180.0,2,9.0,,1.0,22378
802,80,10.79607,106.43153,2400000000,4.0,600.0,1,20.0,30.0,1.0,27988
783,79,10.919897,106.56173,300000000,1.3043479,230.0,1,6.0,38.2999,1.0,27553
802,80,10.79607,106.43153,2400000000,24.0,100.0,1,5.0,20.0,1.0,27988
783,79,10.946723,106.55245,600000000,4.4444447,135.0,1,9.0,15.0,1.0,27553
762,79,10.8332,106.7313,15500000000,78.28283,198.0,1,9.0,22.0,1.0,26812
765,79,10.825245,106.70049,11000000000,108.91089,101.0,1,4.1999,24.0,1.0,26905
719,74,11.3389,106.5575,1100000000,11.0,100.0,1,5.0,20.0,1.0,25816
784,79,10.856579,106.5643,2950000000,46.09375,64.0,1,4.0,16.0,1.0,27589
777,79,10.8064,106.5965,3300000000,55.0,60.0,1,4.0,15.0,1.0,27442
784,79,10.884145,106.576225,2800000000,20.895523,134.0,1,5.0,28.0,1.0,27577
268,1,20.954058,105.74098,4800000000,106.666664,45.0,1,,,1.0,9562
777,79,10.770875,106.58865,2800000000,46.666668,60.0,1,4.0,15.0,1.0,27448
784,79,10.872022,106.61537,1600000000,14.285714,112.0,1,5.0,22.0,1.0,27574
803,80,10.6635,106.5053,1999000000,22.211111,90.0,2,,,1.0,28021
783,79,10.991065,106.58278,1190000000,8.206897,145.0,1,5.0,29.0,1.0,27523
762,79,10.865484,106.73142,3900000000,75.0,52.0,1,4.0,13.0,1.0,26803
762,79,10.833995,106.72641,10800000000,108.0,100.0,1,5.0,20.0,1.0,26812
725,74,10.935209,106.69751,11300000000,14.927344,757.0,1,16.5,46.0,1.0,25984
725,74,10.940826,106.692505,1900000000,12.666667,150.0,1,5.0,30.0,1.0,25978
725,74,10.9463,106.6959,2500000000,12.135922,206.0,1,6.0,34.0,1.0,25978
761,79,10.8834305,106.670395,11250000000,36.173634,311.0,1,10.0,31.0,1.0,26764
783,79,10.9228,106.6027,1600000000,20.0,80.0,1,5.0,16.0,1.0,27550
725,74,10.9237,106.6927,2650000000,16.87898,157.0,1,7.0,22.5,1.0,25984
722,74,11.338793,106.829636,4900000000,0.8909091,5500.0,1,55.0,100.0,1.0,25870
676,68,11.833232,108.29114,750000000,1.5,500.0,1,10.0,,1.0,24925
718,74,11.013716,106.68219,12000000000,13.333333,900.0,1,22.0,,1.0,25762
508,49,15.819688,108.260666,745000000,6.2083335,120.0,1,5.0,,1.0,20599
676,68,11.777409,108.22589,1150000000,1.1442786,1005.0,1,10.5,81.5,1.0,24910
268,1,20.944584,105.72161,2250000000,68.181816,33.0,1,5.5998,,1.0,9562
268,1,20.944584,105.72161,2450000000,61.25,40.0,1,4.0,,1.0,9562
18,1,21.036335,105.954956,5500000000,56.70103,97.0,1,,,1.0,556
708,72,11.409006,105.981735,1390000000,0.23066711,6026.0,4,67.0,96.0,1.0,25600
268,1,20.944584,105.72161,3650000000,74.4898,49.0,1,4.0,,1.0,9562
277,1,20.89787,105.69111,1600000000,21.333334,75.0,1,,,1.0,10054
268,1,20.944584,105.72161,1800000000,50.0,36.0,1,4.0,,1.0,9562
268,1,20.944584,105.72161,2380000000,64.324326,37.0,1,4.0,,1.0,9562
808,80,10.490912,106.48182,1250000000,1.25,1000.0,4,,,1.0,28219
786,79,10.6562,106.6875,650000000,16.25,40.0,1,4.0,15.0,1.0,27652
622,64,14.0307,107.9891,1500000000,1.6778524,894.0,1,,,1.0,23584
815,82,10.384851,106.30547,595000000,3.8387096,155.0,1,5.0,31.0,1.0,28567
633,64,13.827528,108.04208,350000000,2.3489933,149.0,1,8.0,20.0,1.0,23944
491,48,16.06376,108.20785,2350000000,47.0,50.0,1,,,1.0,20221
754,77,10.573782,107.15436,1500000000,12.295082,122.0,1,5.0,24.0,1.0,26728
761,79,10.861591,106.67039,2850000000,30.0,95.0,1,4.0,24.0,1.0,26764
805,80,10.5431,106.5168,645000000,1.6538461,390.0,1,,,1.0,28090
918,92,10.062848,105.717514,2550000000,25.5,100.0,1,5.0,20.0,1.0,31180
905,91,9.927734,105.131744,725000000,6.0416665,120.0,1,,,1.0,30892
803,80,10.636,106.4692,649000000,3.817647,170.0,1,,,1.0,28033
805,80,10.553,106.4847,629000000,4.193333,150.0,1,,,1.0,28087
777,79,10.809699,106.602875,5350000000,53.5,100.0,1,5.0,20.0,1.0,27436
761,79,10.825607,106.62662,5100000000,72.85714,70.0,1,5.0,14.0,1.0,26791
719,74,11.357181,106.63205,720000000,0.84805655,849.0,4,10.0,84.0,1.0,25816
784,79,10.8458,106.5833,9000000000,18.0,500.0,4,10.0,50.0,1.0,27589
916,92,10.04859,105.78793,3190000000,30.43893,104.8,1,5.9,17.5,1.0,31117
784,79,10.856579,106.5643,10500000000,33.980583,309.0,1,16.0,20.0,1.0,27589
712,72,11.025244,106.39089,510000000,3.2903225,155.0,1,5.5,28.0,1.0,25732
723,74,11.08416,106.788345,2200000000,34.920635,63.0,1,4.5,14.0,1.0,25888
784,79,10.8565,106.5643,4100000000,36.67263,111.8,1,5.0,22.0,1.0,27589
769,79,10.818844,106.79659,5550000000,56.632652,98.0,1,,,1.0,26866
724,74,10.898469,106.820755,17000000000,39.351852,432.0,1,11.0,,1.0,25954
786,79,10.6995,106.7043,5300000000,55.789474,95.0,1,5.0,19.0,1.0,27646
497,48,16.087358,108.08358,1590000000,12.926829,123.0,1,5.0,24.6,1.0,20296
777,79,10.7161,106.6147,3770000000,65.22503,57.7999,1,,,1.0,27460
783,79,10.98575,106.39937,545000000,4.6581197,117.0,1,6.0,19.0,1.0,27538
742,75,10.676405,106.88406,3000000000,15.0,200.0,1,,,1.0,26497
766,79,10.813832,106.66547,16000000000,125.0,128.0,1,7.8,16.0,1.0,26965
721,74,11.0882,106.66627,420000000,5.6,75.0,2,5.0,15.0,2.0,25849
20,1,20.9136,105.8913,1050000000,30.0,35.0,1,,,1.0,676
495,48,16.01417,108.227455,8300000000,41.5,200.0,2,10.0,20.0,1.0,20314
20,1,20.9136,105.8913,1400000000,29.166666,48.0,1,,,1.0,676
695,70,11.562154,106.95171,180000000,0.72,250.0,1,5.0,50.0,1.0,25390
726,74,11.171307,106.8547,320000000,0.35555556,900.0,1,,,1.0,25894
748,77,10.5212,107.20553,750000000,7.5,100.0,2,5.0,20.0,1.0,26572
495,48,16.01386,108.22245,3850000000,38.5,100.0,1,5.0,20.0,1.0,20314
783,79,10.989737,106.491585,570000000,3.2571428,175.0,1,6.0,28.0,1.0,27532
720,74,11.422333,106.523056,1100000000,0.5,2200.0,1,,,1.0,25783
762,79,10.827054,106.718185,12000000000,100.0,120.0,1,8.0,15.0,1.0,26812
802,80,10.798227,106.4347,1050000000,7.7777777,135.0,1,5.0,25.0,1.0,27988
279,1,20.824867,105.881874,2650000000,26.5,100.0,1,5.0,20.0,1.0,10246
802,80,10.850523,106.425865,1700000000,2.8099174,605.0,4,15.0,40.0,1.0,27973
802,80,10.7904,106.4758,1200000000,9.375,128.0,1,5.0,28.0,1.0,27985
802,80,10.877494,106.399994,1300000000,5.485232,237.0,1,9.5,25.0,1.0,27970
783,79,11.011049,106.47399,500000000,1.25,400.0,1,10.0,40.0,1.0,27520
769,79,10.816343,106.7787,2700000000,45.0,60.0,2,5.0,12.0,1.0,26848
783,79,10.97442,106.50167,1280000000,14.545455,88.0,1,10.0,11.0,1.0,27496
802,80,10.812476,106.44931,1200000000,9.6,125.0,1,5.0,25.0,1.0,27988
824,82,10.3554,106.7573,550000000,1.7857143,308.0,1,8.0,38.0,1.0,28738
643,66,12.676204,108.030235,1779000000,21.563637,82.5,1,5.0,16.5,1.0,24145
719,74,11.260122,106.63697,389000000,0.389,1000.0,1,10.0,100.0,1.0,25822
760,79,10.754333,106.687256,7000000000,184.21053,38.0,1,3.2999,,1.0,26761
803,80,10.625664,106.47372,419000000,4.6555557,90.0,1,5.0,18.0,1.0,28033
784,79,10.879043,106.55251,2700000000,33.75,80.0,1,5.5,18.0,1.0,27577
784,79,10.879043,106.55251,4400000000,40.036396,109.9,1,5.0,23.0,1.0,27577
784,79,10.8605,106.6017,10000000000,47.98467,208.3999,1,10.0,25.0,1.0,27583
754,77,10.6125,107.1455,10800000000,3.0857143,3500.0,1,36.0,94.0,1.0,26728
750,77,10.7087,107.1968,4000000000,0.76263106,5245.0,1,76.0,60.0,1.0,26602
275,1,21.032455,105.64712,650000000,3.6111112,180.0,4,6.5,27.0,1.0,9898
493,48,16.085228,108.24445,2790000000,72.65625,38.4,1,,,1.0,20269
277,1,20.88452,105.58554,2100000000,9.375,224.0,1,8.0,27.0,1.0,10045
783,79,10.973153,106.50124,480000000,3.606311,133.1,1,5.0,26.7,1.0,27496
750,77,10.6556,107.1821,13000000000,0.68421054,19000.0,1,402.0,48.0,1.0,26602
21,1,21.060614,105.78177,35040000000,120.0,292.0,1,,,1.0,617
721,74,11.062709,106.587875,320000000,2.1333334,150.0,1,5.0,30.0,1.0,25855
724,74,10.9049,106.794,3200000000,32.0,100.0,1,5.0,20.0,1.0,25951
680,68,11.801037,107.692566,380000000,0.3564728,1066.0,4,22.0,57.0,1.0,25057
783,79,11.004798,106.431206,1000000000,3.3333333,300.0,1,15.0,20.0,1.0,27529
672,68,11.9575,108.4288,6000000000,78.947365,76.0,1,4.5,17.0,1.0,24787
672,68,11.977858,108.45107,10500000000,35.0,300.0,1,13.0,23.0,1.0,24772
725,74,10.947921,106.67898,2650000000,19.77612,134.0,1,,,1.0,25963
748,77,10.540431,107.205215,1450000000,8.479532,171.0,2,7.0,24.5,1.0,26572
672,68,11.93203,108.42341,4300000000,60.6488,70.9,1,4.4,16.0,1.0,24793
777,79,10.718,106.6026,3580000000,65.09091,55.0,1,4.0,13.75,1.0,27460
769,79,10.844494,106.78917,19000000000,70.37037,270.0,1,,,1.0,26842
493,48,16.097397,108.23211,3639000000,36.39,100.0,2,5.0,,1.0,20266
277,1,20.88452,105.58554,7000000000,7.9908676,876.0,1,41.0,21.0,1.0,10045
277,1,20.849178,105.59141,20000000000,5.8927517,3394.0,1,58.0,60.0,1.0,10069
765,79,10.8239,106.707,11990000000,74.9375,160.0,1,6.0,,1.0,26923
808,80,10.468561,106.4936,630000000,0.63,1000.0,4,,,1.0,28231
277,1,20.849178,105.59141,4120000000,3.21875,1280.0,1,26.0,40.0,1.0,10069
783,79,10.949578,106.524765,700000000,2.734375,256.0,1,8.0,32.0,1.0,27556
802,80,10.87894,106.52048,960000000,13.333333,72.0,1,4.0,18.0,1.0,27964
277,1,20.874458,105.600204,4000000000,7.5901327,527.0,1,26.0,21.0,1.0,10066
678,68,11.813787,108.443474,20000000000,1.25,16000.0,1,,,1.0,24961
707,72,11.356856,106.20672,450000000,2.0454545,220.0,1,5.0,44.0,1.0,25558
767,79,10.801139,106.61856,3480000000,62.142857,56.0,1,5.0,,1.0,27016
784,79,10.86923,106.58945,1200000000,13.043478,92.0,1,4.1999,22.0,1.0,27583
725,74,10.885095,106.70171,1950000000,13.636364,143.0,1,7.0,20.2,1.0,25990
493,48,16.080048,108.22889,10500000000,105.0,100.0,1,,,1.0,20266
785,79,10.786911,106.55423,330000000,6.3461537,52.0,4,4.0,13.0,3.0,27604
765,79,10.829364,106.70283,10200000000,102.0,100.0,1,5.0,20.0,1.0,26905
804,80,10.60226,106.40194,1260000000,12.6,100.0,1,5.0,20.0,1.0,28036
815,82,10.38905,106.31764,660000000,3.8823528,170.0,1,5.0,34.0,1.0,28567
766,79,10.7749,106.6482,7300000000,100.0,73.0,1,4.0,20.0,1.0,27001
919,92,9.994971,105.7762,3150000000,35.0,90.0,1,5.0,18.0,1.0,31192
695,70,11.570099,106.9616,195000000,0.63106793,309.0,1,5.0,70.0,1.0,25390
784,79,10.856608,106.59585,1600000000,16.161615,99.0,1,5.5,19.0,1.0,27589
761,79,10.8908,106.6763,117000000000,12.928177,9050.0,4,55.0,97.0,1.0,26764
725,74,10.880356,106.703674,1290000000,19.754976,65.3,1,4.9,14.0,1.0,25990
806,80,10.526833,106.62324,700000000,8.536586,82.0,1,4.5,18.0,1.0,28138
802,80,10.79607,106.43153,1200000000,9.6,125.0,1,5.0,25.0,1.0,27988
807,80,10.6358,106.6893,2400000000,24.0,100.0,1,5.0,20.0,1.0,28168
508,49,15.819688,108.260666,745000000,7.45,100.0,1,5.0,,1.0,20599
490,48,16.053804,108.15832,1780000000,12.275862,145.0,1,5.5,29.0,1.0,20198
754,77,10.6241,107.08888,2260000000,4.035714,560.0,1,10.0,56.0,1.0,26731
695,70,11.404518,106.829636,400000000,0.4,1000.0,1,14.0,75.0,1.0,25381
754,77,10.6054,107.1202,3490000000,3.1814039,1097.0,1,20.0,51.0,1.0,26731
769,79,10.848822,106.77432,5500000000,61.797752,89.0,1,4.0999,21.0,1.0,26839
740,75,10.79696,106.985756,1450000000,12.083333,120.0,1,6.0,20.0,1.0,26392
695,70,11.562154,106.95171,520000000,0.14857143,3500.0,1,35.0,100.0,1.0,25390
769,79,10.818844,106.79659,2050000000,28.87324,71.0,1,5.0,14.1999,1.0,26866
695,70,11.570099,106.9616,275000000,0.1375,2000.0,1,20.0,100.0,1.0,25390
802,80,10.8328705,106.39937,450000000,3.0,150.0,1,5.0,30.0,1.0,27979
786,79,10.6396,106.7338,8500000000,28.333334,300.0,1,12.0,25.0,1.0,27658
508,49,15.819688,108.260666,745000000,7.45,100.0,1,5.0,,1.0,20599
786,79,10.6631975,106.695564,7500000000,10.0,750.0,4,43.0,,1.0,27652
279,1,20.877398,105.9083,1500000000,31.914894,47.0,1,,,1.0,10207
762,79,10.850582,106.74462,93933933933,65.91855,1425.0,1,32.0,45.0,1.0,26821
783,79,11.116871,106.49949,1850000000,14.230769,130.0,1,5.0,26.0,1.0,27502
785,79,10.6843,106.6517,3800000000,21.11111,180.0,1,,,1.0,27622
783,79,10.919897,106.56173,525000000,3.1437125,167.0,1,5.0,33.0,1.0,27553
786,79,10.671569,106.72401,4740000000,43.090908,110.0,1,5.0,21.0,1.0,27652
777,79,10.723135,106.61112,4700000000,85.454544,55.0,1,4.0,15.0,1.0,27460
672,68,11.947369,108.49167,850000000,5.6666665,150.0,1,,,1.0,24799
778,79,10.7309,106.7432,6800000000,75.55556,90.0,1,5.0,18.0,2.0,27484
918,92,10.062858,105.68569,2400000000,5.4545455,440.0,4,5.0,88.0,1.0,31174
365,36,20.188972,106.36404,1400000000,14.0,100.0,1,5.0,20.0,1.0,14152
803,80,10.663661,106.50538,700000000,8.75,80.0,1,,,1.0,28021
783,79,11.064,106.4412,460000000,5.5421686,83.0,1,6.0,15.0,1.0,27505
707,72,11.2163,106.2873,795000000,3.975,200.0,1,4.0,52.0,1.0,25582
761,79,10.8796,106.664,3650000000,59.836067,61.0,1,4.5,13.5,1.0,26764
784,79,10.91118,106.598656,3500000000,31.818182,110.0,1,5.0,22.0,1.0,27562
815,82,10.354078,106.39937,850000000,7.0247936,121.0,1,5.5,22.0,1.0,28291
815,82,10.377431,106.35727,1550000000,12.916667,120.0,1,5.0,22.0,1.0,28282
821,82,10.4132,106.305,1750000000,12.152778,144.0,1,5.0,29.0,1.0,28537
815,82,10.3630905,106.356026,1680000000,37.086174,45.2999,1,4.1999,10.5,1.0,28249
815,82,10.364031,106.34646,5700000000,18.874172,302.0,1,8.0,37.0,1.0,28249
815,82,10.365624,106.3853,1400000000,7.0,200.0,1,8.0,25.0,1.0,28288
497,48,15.9804,108.0123,3900000000,5.213904,748.0,1,16.0,45.0,1.0,20317
748,77,10.52928,107.23696,1600000000,3.2,500.0,1,15.0,33.0,1.0,26569
784,79,10.845594,106.61059,870000000,14.5,60.0,1,4.0,15.0,1.0,27592
761,79,10.8834305,106.670395,2800000000,35.0,80.0,1,4.0,19.0,1.0,26764
761,79,10.854009,106.68425,3850000000,56.617645,68.0,1,4.0,17.0,1.0,26779
761,79,10.8834305,106.670395,12500000000,31.25,400.0,1,11.0,33.0,1.0,26764
783,79,10.964064,106.501976,600000000,3.0,200.0,1,10.0,20.0,1.0,27556
807,80,10.65569,106.68685,1850000000,23.125,80.0,1,5.0,16.0,1.0,28168
806,80,10.526833,106.62324,780000000,5.6115108,139.0,1,4.1999,33.0,1.0,28138
495,48,16.01607,108.22902,3950000000,39.5,100.0,2,5.0,20.0,1.0,20314
762,79,10.875734,106.76607,3300000000,54.098362,61.0,1,6.0,,1.0,26794
